Date,Open,High,Low,Close,Adj Close,Volume
2008-03-11,10960.0,11180.0,10940.0,11100.0,8692.9833984375,31354900
2008-03-12,11320.0,11400.0,11160.0,11200.0,8771.2978515625,24374050
2008-03-13,11020.0,11180.0,10940.0,11000.0,8614.6669921875,30835150
2008-03-14,11100.0,11140.0,10860.0,10940.0,8567.6796875,22180950
2008-03-17,11060.0,11180.0,10900.0,11000.0,8614.6669921875,40741250
2008-03-18,11040.0,11440.0,11040.0,11360.0,8896.60546875,42480400
2008-03-19,11640.0,11860.0,11600.0,11820.0,9256.8515625,35035300
2008-03-20,11700.0,12120.0,11580.0,12120.0,9491.796875,32334250
2008-03-21,12180.0,12200.0,12040.0,12140.0,9507.458984375,21574750
2008-03-24,12080.0,12120.0,11900.0,11980.0,9382.15625,10591650
2008-03-25,12220.0,12300.0,12100.0,12200.0,9554.4501953125,21415850
2008-03-26,12380.0,12380.0,12180.0,12240.0,9585.7734375,15949800
2008-03-27,12120.0,12160.0,11920.0,12100.0,9476.13671875,20926650
2008-03-28,12100.0,12360.0,12060.0,12260.0,9601.4365234375,25343000
2008-03-31,12340.0,12580.0,12240.0,12460.0,9758.068359375,29338650
2008-04-01,12560.0,12820.0,12360.0,12720.0,9961.6875,33978600
2008-04-02,13040.0,13240.0,13020.0,13220.0,10353.259765625,38936050
2008-04-03,13220.0,13340.0,13120.0,13240.0,10368.9267578125,21675750
2008-04-04,13240.0,13240.0,12940.0,13000.0,10180.9677734375,17505650
2008-04-07,12920.0,13220.0,12920.0,13000.0,10180.9677734375,18348000
2008-04-08,12860.0,12960.0,12720.0,12920.0,10118.318359375,17081100
2008-04-10,12860.0,13240.0,12780.0,13120.0,10274.94921875,33709550
2008-04-11,13200.0,13600.0,13200.0,13600.0,10650.861328125,39799750
2008-04-14,13400.0,13560.0,13240.0,13560.0,10619.5361328125,21013800
2008-04-15,13560.0,13580.0,13160.0,13160.0,10306.271484375,19635700
2008-04-16,13200.0,13300.0,12940.0,13020.0,10196.6328125,25146850
2008-04-17,13360.0,13420.0,13200.0,13220.0,10353.259765625,20221950
2008-04-18,13240.0,13540.0,13240.0,13300.0,10415.9140625,25224400
2008-04-21,13500.0,13520.0,13320.0,13480.0,10556.8837890625,21483300
2008-04-22,13400.0,13580.0,13360.0,13500.0,10572.546875,18359750
2008-04-23,13360.0,13500.0,13060.0,13060.0,10227.958984375,25400650
2008-04-24,13180.0,13420.0,13100.0,13220.0,10353.259765625,25118900
2008-04-25,13400.0,13800.0,13320.0,13800.0,10807.4912109375,50257700
2008-04-28,13920.0,14380.0,13840.0,14320.0,11214.73046875,38231450
2008-04-29,14340.0,14360.0,14120.0,14200.0,11120.7490234375,21729700
2008-04-30,14180.0,14360.0,14100.0,14220.0,11136.4130859375,31382450
2008-05-01,14220.0,14220.0,14220.0,14220.0,11136.4130859375,0
2008-05-02,14660.0,14680.0,14480.0,14620.0,11449.6748046875,50417500
2008-05-05,14620.0,14620.0,14620.0,14620.0,11449.6748046875,0
2008-05-06,14700.0,14900.0,14640.0,14900.0,11668.95703125,38358100
2008-05-07,14760.0,14900.0,14640.0,14820.0,11606.30859375,22328750
2008-05-08,14500.0,14600.0,14380.0,14560.0,11402.685546875,34440750
2008-05-09,14640.0,14660.0,14140.0,14180.0,11105.0888671875,29085550
2008-05-12,14180.0,14180.0,14180.0,14180.0,11105.0888671875,0
2008-05-13,14360.0,14700.0,14200.0,14700.0,11512.3271484375,30044650
2008-05-14,14640.0,14760.0,14580.0,14760.0,11559.318359375,20052950
2008-05-15,14800.0,15280.0,14800.0,15280.0,11966.5556640625,27487700
2008-05-16,15200.0,15280.0,14980.0,15200.0,11903.90234375,30207500
2008-05-19,15200.0,15260.0,14560.0,14560.0,11402.685546875,31627250
2008-05-20,14560.0,14580.0,14060.0,14260.0,11167.740234375,45623100
2008-05-21,14040.0,14520.0,14020.0,14360.0,11246.0576171875,23699200
2008-05-22,14240.0,14400.0,14080.0,14260.0,11167.740234375,18129850
2008-05-23,14200.0,14460.0,14140.0,14140.0,11073.7587890625,14702850
2008-05-26,13980.0,14000.0,13440.0,13580.0,10635.2001953125,42225400
2008-05-27,13800.0,14100.0,13780.0,14040.0,10995.44921875,18241350
2008-05-28,14360.0,14360.0,13800.0,13840.0,10838.814453125,20754200
2008-05-29,14080.0,14600.0,13940.0,14600.0,11434.0126953125,24855000
2008-05-30,14580.0,14820.0,14500.0,14820.0,11606.30859375,24669600
2008-06-02,14700.0,14820.0,14500.0,14520.0,11371.3623046875,19869800
2008-06-03,14440.0,14440.0,14060.0,14080.0,11026.775390625,20968200
2008-06-04,14060.0,14400.0,14060.0,14260.0,11167.740234375,14337000
2008-06-05,14360.0,14360.0,14140.0,14180.0,11105.0888671875,18126850
2008-06-06,14180.0,14180.0,14180.0,14180.0,11105.0888671875,0
2008-06-09,13680.0,13840.0,13640.0,13720.0,10744.8388671875,30999100
2008-06-10,13740.0,13820.0,13300.0,13320.0,10431.580078125,28005300
2008-06-11,13380.0,13760.0,13340.0,13620.0,10666.525390625,23986150
2008-06-12,13380.0,13560.0,13260.0,13260.0,10384.5908203125,45085450
2008-06-13,13440.0,13840.0,13320.0,13480.0,10556.8837890625,26490150
2008-06-16,13700.0,13820.0,13600.0,13820.0,10823.15625,16767250
2008-06-17,13820.0,13900.0,13620.0,13760.0,10776.1640625,18272550
2008-06-18,13620.0,14080.0,13620.0,14080.0,11026.775390625,15103800
2008-06-19,13920.0,13940.0,13500.0,13500.0,10572.546875,25826000
2008-06-20,13760.0,13760.0,13300.0,13360.0,10462.908203125,21409450
2008-06-23,13040.0,13260.0,13040.0,13160.0,10306.271484375,20438500
2008-06-24,13200.0,13280.0,13080.0,13180.0,10321.9365234375,15685550
2008-06-25,13160.0,13220.0,12880.0,13100.0,10259.28515625,22329450
2008-06-26,13200.0,13400.0,13120.0,13300.0,10415.9140625,19907250
2008-06-27,12920.0,13000.0,12740.0,12860.0,10078.904296875,25576850
2008-06-30,12760.0,12800.0,12500.0,12500.0,9796.7587890625,28598600
2008-07-01,12520.0,12800.0,12180.0,12720.0,9969.18359375,33602250
2008-07-02,12600.0,12740.0,12460.0,12600.0,9875.1357421875,24414150
2008-07-03,12340.0,12900.0,12340.0,12660.0,9922.158203125,29315200
2008-07-04,12600.0,12660.0,12320.0,12320.0,9655.6875,22481600
2008-07-07,12200.0,12560.0,12020.0,12280.0,9624.3369140625,26142050
2008-07-08,12220.0,12360.0,11860.0,11860.0,9295.16796875,27884250
2008-07-09,12100.0,12120.0,11500.0,11500.0,9013.017578125,29763900
2008-07-10,11160.0,11400.0,11120.0,11200.0,8777.8994140625,53374150
2008-07-11,11220.0,11460.0,11140.0,11360.0,8903.2978515625,32717400
2008-07-14,11280.0,11640.0,11220.0,11340.0,8887.62109375,20759300
2008-07-15,11220.0,11260.0,11060.0,11060.0,8668.17578125,27201450
2008-07-16,11140.0,11340.0,11080.0,11220.0,8793.57421875,25858800
2008-07-17,11420.0,11780.0,11400.0,11680.0,9154.0947265625,32596450
2008-07-18,11820.0,11880.0,11540.0,11640.0,9122.7431640625,15433200
2008-07-21,11640.0,12120.0,11640.0,11980.0,9389.21484375,25987750
2008-07-22,11680.0,11800.0,11600.0,11800.0,9248.1416015625,19137950
2008-07-23,11800.0,11880.0,11620.0,11740.0,9201.1162109375,28378200
2008-07-24,11740.0,12280.0,11660.0,12280.0,9624.3369140625,34992900
2008-07-25,11980.0,12060.0,11480.0,11520.0,9028.6923828125,50458700
2008-07-28,11420.0,11460.0,11080.0,11200.0,8777.8994140625,43858300
2008-07-29,10960.0,11020.0,10840.0,10880.0,8527.099609375,29814350
2008-07-30,11040.0,11140.0,10900.0,10960.0,8589.7998046875,26378350
2008-07-31,10940.0,11340.0,10940.0,11280.0,8840.595703125,26311200
2008-08-01,11180.0,11340.0,11140.0,11300.0,8856.2734375,13485850
2008-08-04,11380.0,11400.0,11140.0,11300.0,8856.2734375,17095750
2008-08-05,11300.0,11480.0,11260.0,11340.0,8887.62109375,24563900
2008-08-06,11620.0,11740.0,11520.0,11740.0,9201.1162109375,21367600
2008-08-07,11820.0,11860.0,11460.0,11560.0,9060.044921875,23440450
2008-08-08,11400.0,11480.0,11240.0,11460.0,8981.66796875,24528350
2008-08-11,11720.0,11840.0,11660.0,11700.0,9169.7685546875,21889000
2008-08-12,11900.0,12040.0,11780.0,11900.0,9326.517578125,31373400
2008-08-13,11820.0,11920.0,11660.0,11740.0,9201.1162109375,19446100
2008-08-14,11600.0,11720.0,11560.0,11600.0,9091.3935546875,19704750
2008-08-15,11600.0,11600.0,11600.0,11600.0,9091.3935546875,0
2008-08-18,11620.0,11720.0,11460.0,11580.0,9075.7197265625,16509050
2008-08-19,11440.0,11500.0,11260.0,11280.0,8840.595703125,17867300
2008-08-20,11120.0,11320.0,11100.0,11200.0,8777.8994140625,22011050
2008-08-21,11200.0,11220.0,11040.0,11060.0,8668.17578125,17574550
2008-08-22,11020.0,11160.0,10900.0,11140.0,8730.8720703125,15836500
2008-08-25,11160.0,11240.0,11080.0,11200.0,8777.8994140625,14548350
2008-08-26,11100.0,11100.0,10780.0,10800.0,8464.3984375,32670800
2008-08-27,10700.0,10740.0,10340.0,10600.0,8307.654296875,34357750
2008-08-28,10520.0,10640.0,10400.0,10420.0,8166.57666015625,27281050
2008-08-29,10400.0,10520.0,10240.0,10320.0,8088.20458984375,36455950
2008-09-01,10060.0,10180.0,10020.0,10120.0,7931.45654296875,35791900
2008-09-02,10000.0,10340.0,10000.0,10340.0,8103.8798828125,34402450
2008-09-03,10240.0,10620.0,10240.0,10540.0,8260.626953125,25714350
2008-09-04,10300.0,10440.0,10220.0,10280.0,8056.8544921875,27785550
2008-09-05,10060.0,10720.0,10040.0,10440.0,8182.2548828125,43649450
2008-09-08,10660.0,11020.0,10620.0,10860.0,8511.42578125,38900200
2008-09-09,10800.0,10800.0,10600.0,10720.0,8401.7021484375,22013050
2008-09-10,10440.0,10960.0,10400.0,10840.0,8495.7529296875,36506850
2008-09-11,10900.0,11140.0,10720.0,10740.0,8417.376953125,47173400
2008-09-12,10880.0,11000.0,10780.0,10860.0,8511.42578125,30258700
2008-09-15,10860.0,10860.0,10860.0,10860.0,8511.42578125,0
2008-09-16,10200.0,10520.0,10180.0,10500.0,8229.2802734375,41059050
2008-09-17,10700.0,10740.0,10440.0,10500.0,8229.2802734375,29978550
2008-09-18,10180.0,10420.0,10080.0,10340.0,8103.8798828125,27650
2008-09-19,10700.0,11160.0,10640.0,11160.0,8746.544921875,53205000
2008-09-22,11140.0,11420.0,11040.0,11160.0,8746.544921875,27502650
2008-09-23,10980.0,11300.0,10960.0,11200.0,8777.8994140625,23125950
2008-09-24,11140.0,11380.0,11140.0,11280.0,8840.595703125,20463600
2008-09-25,11140.0,11380.0,11020.0,11340.0,8887.62109375,17974550
2008-09-26,11200.0,11240.0,11020.0,11060.0,8668.17578125,26314850
2008-09-29,11160.0,11260.0,10800.0,10880.0,8527.099609375,27731950
2008-09-30,10360.0,10880.0,10280.0,10780.0,8448.7216796875,37898000
2008-10-01,10840.0,10860.0,10480.0,10660.0,8354.6767578125,25788700
2008-10-02,10620.0,10780.0,10360.0,10560.0,8276.30078125,27381150
2008-10-03,10560.0,10560.0,10560.0,10560.0,8276.30078125,0
2008-10-06,10400.0,10480.0,10200.0,10340.0,8103.8798828125,31577200
2008-10-07,10120.0,10760.0,10100.0,10620.0,8323.3310546875,29567750
2008-10-08,10380.0,10700.0,10340.0,10560.0,8276.30078125,32639550
2008-10-09,10560.0,10960.0,10560.0,10820.0,8480.078125,35793950
2008-10-10,10560.0,10640.0,10120.0,10420.0,8166.57666015625,44160200
2008-10-13,10460.0,10780.0,10420.0,10480.0,8213.60546875,30486050
2008-10-14,10820.0,11200.0,10820.0,11200.0,8777.8994140625,33052100
2008-10-15,10960.0,11040.0,10680.0,10940.0,8574.1259765625,31447000
2008-10-16,10400.0,10540.0,10000.0,10080.0,7900.107421875,46931350
2008-10-17,10400.0,10400.0,9830.0,10020.0,7853.083984375,44541850
2008-10-20,10240.0,10500.0,9990.0,10420.0,8166.57666015625,27564050
2008-10-21,10520.0,10600.0,10180.0,10380.0,8135.2294921875,24505550
2008-10-22,10340.0,10460.0,9800.0,10160.0,7962.8095703125,33829400
2008-10-23,9540.0,9690.0,9200.0,9450.0,7406.35009765625,50023000
2008-10-24,9460.0,9500.0,8040.0,8040.0,6301.2763671875,59626350
2008-10-27,8150.0,8760.0,8060.0,8760.0,6865.5703125,48100000
2008-10-28,8600.0,9530.0,8530.0,9270.0,7265.27783203125,49703350
2008-10-29,9780.0,10060.0,8850.0,9500.0,7445.53759765625,64873450
2008-10-30,10140.0,10920.0,9820.0,10740.0,8417.376953125,54704850
2008-10-31,10740.0,11000.0,10300.0,10540.0,8260.626953125,61573650
2008-11-03,10620.0,10900.0,10280.0,10320.0,8088.20458984375,44058100
2008-11-04,10320.0,10440.0,10120.0,10280.0,8056.8544921875,39167400
2008-11-05,10400.0,10520.0,10100.0,10300.0,8072.53076171875,40923450
2008-11-06,10000.0,10180.0,9700.0,9830.0,7704.1728515625,38703200
2008-11-07,9400.0,9910.0,9260.0,9790.0,7672.82421875,49487350
2008-11-10,9870.0,9990.0,9440.0,9490.0,7437.701171875,45419600
2008-11-11,9260.0,9580.0,9130.0,9410.0,7375.0,34532350
2008-11-12,9340.0,9780.0,9190.0,9610.0,7531.75146484375,30403150
2008-11-13,9300.0,9480.0,9120.0,9480.0,7429.8623046875,36855000
2008-11-14,9690.0,9720.0,9220.0,9260.0,7257.439453125,29588450
2008-11-17,9290.0,9290.0,8840.0,9010.0,7061.50390625,32580350
2008-11-18,8770.0,8890.0,8620.0,8700.0,6818.54541015625,33973750
2008-11-19,8700.0,8870.0,8480.0,8760.0,6865.5703125,30987100
2008-11-20,8440.0,8630.0,8390.0,8460.0,6630.4462890625,28092450
2008-11-21,8380.0,8920.0,8220.0,8880.0,6959.619140625,31568650
2008-11-24,8840.0,9080.0,8720.0,8800.0,6896.91796875,29133500
2008-11-25,9160.0,9330.0,8810.0,9030.0,7077.18017578125,33102950
2008-11-26,9220.0,9500.0,9120.0,9460.0,7414.189453125,31013050
2008-11-27,9680.0,9740.0,9550.0,9700.0,7602.28759765625,26557750
2008-11-28,9720.0,9770.0,9590.0,9720.0,7617.96044921875,22543000
2008-12-01,9710.0,9720.0,9490.0,9530.0,7469.048828125,15856850
2008-12-02,9040.0,9240.0,9010.0,9080.0,7116.3662109375,24170850
2008-12-03,9080.0,9200.0,8710.0,8820.0,6912.5927734375,36099650
2008-12-04,8920.0,8930.0,8540.0,8610.0,6748.0078125,34990250
2008-12-05,8510.0,8740.0,8510.0,8540.0,6693.1474609375,29513550
2008-12-08,8690.0,9300.0,8600.0,9280.0,7273.11279296875,40352200
2008-12-09,9320.0,9390.0,9060.0,9390.0,7359.3232421875,29640550
2008-12-10,9380.0,9620.0,9320.0,9620.0,7539.5849609375,37277700
2008-12-11,9640.0,9670.0,9210.0,9650.0,7563.099609375,51925650
2008-12-12,9320.0,9610.0,9160.0,9210.0,7218.25244140625,27922300
2008-12-15,9400.0,9620.0,9360.0,9440.0,7398.51220703125,27906950
2008-12-16,9300.0,9340.0,9010.0,9140.0,7163.39208984375,35224700
2008-12-17,9310.0,9340.0,9020.0,9190.0,7202.578125,33886150
2008-12-18,9200.0,9370.0,9070.0,9360.0,7335.814453125,33352450
2008-12-19,9500.0,9950.0,9480.0,9790.0,7672.82421875,49042900
2008-12-22,9990.0,10040.0,9620.0,9720.0,7617.96044921875,22930050
2008-12-23,9620.0,9690.0,9130.0,9130.0,7155.55419921875,28528400
2008-12-24,9290.0,9320.0,9120.0,9200.0,7210.41552734375,18946050
2008-12-25,9200.0,9200.0,9200.0,9200.0,7210.41552734375,0
2008-12-26,9210.0,9260.0,9080.0,9120.0,7147.7158203125,11553200
2008-12-29,9120.0,9140.0,8770.0,9080.0,7195.26123046875,15942850
2008-12-30,9160.0,9270.0,9020.0,9020.0,7147.71826171875,17938200
2008-12-31,9020.0,9020.0,9020.0,9020.0,7147.71826171875,0
2009-01-02,9070.0,9400.0,8850.0,9400.0,7448.83740234375,22978400
2009-01-05,9600.0,9740.0,9470.0,9520.0,7543.93115234375,30460450
2009-01-06,9640.0,10040.0,9590.0,9960.0,7892.6005859375,45072450
2009-01-07,10100.0,10480.0,9980.0,10480.0,8304.6650390625,41286200
2009-01-08,10360.0,10380.0,10060.0,10160.0,8051.0888671875,30614600
2009-01-09,10060.0,10120.0,9720.0,9860.0,7813.35546875,30113100
2009-01-12,9800.0,9960.0,9740.0,9790.0,7757.88720703125,17708600
2009-01-13,9810.0,9860.0,9600.0,9830.0,7789.58056640625,17577200
2009-01-14,9790.0,9840.0,9550.0,9790.0,7757.88720703125,19297550
2009-01-15,9490.0,9490.0,9150.0,9190.0,7282.427734375,31394300
2009-01-16,9280.0,9380.0,9110.0,9360.0,7417.14404296875,22261700
2009-01-19,9520.0,9610.0,9420.0,9500.0,7528.08203125,19136900
2009-01-20,9210.0,9320.0,9140.0,9280.0,7353.74658203125,18496050
2009-01-21,9000.0,9080.0,8940.0,8970.0,7108.09375,22203800
2009-01-22,9280.0,9280.0,8990.0,9220.0,7306.203125,26209300
2009-01-23,8950.0,9030.0,8770.0,8840.0,7005.07861328125,31581450
2009-01-28,9400.0,9840.0,9280.0,9770.0,7742.0400390625,45906950
2009-01-29,9770.0,9990.0,9620.0,9970.0,7900.525390625,32818700
2009-01-30,9690.0,9850.0,9680.0,9780.0,7749.962890625,19334900
2009-02-02,9760.0,9920.0,9440.0,9470.0,7504.30908203125,23574500
2009-02-03,9770.0,9980.0,9470.0,9800.0,7765.810546875,27380500
2009-02-04,10100.0,10400.0,9990.0,10360.0,8209.57421875,30703400
2009-02-05,10400.0,10720.0,10260.0,10420.0,8257.1171875,34791950
2009-02-06,10720.0,10900.0,10580.0,10900.0,8637.4833984375,34801100
2009-02-09,10900.0,10960.0,10420.0,10540.0,8352.2099609375,32619950
2009-02-10,10640.0,10680.0,10280.0,10400.0,8241.2705078125,24848400
2009-02-11,10120.0,10380.0,10100.0,10260.0,8130.3291015625,16267500
2009-02-12,10140.0,10400.0,10020.0,10400.0,8241.2705078125,28021450
2009-02-13,10220.0,10380.0,10080.0,10280.0,8146.17431640625,24071800
2009-02-16,10160.0,10400.0,10040.0,10080.0,7987.6904296875,16386900
2009-02-17,9980.0,10000.0,9740.0,9810.0,7773.7333984375,23694950
2009-02-18,9760.0,9780.0,9550.0,9560.0,7575.6279296875,29060500
2009-02-19,9530.0,9760.0,9430.0,9610.0,7615.25,26458500
2009-02-20,9500.0,9600.0,9350.0,9350.0,7409.2158203125,25958000
2009-02-23,9300.0,9730.0,9220.0,9700.0,7686.56884765625,21327950
2009-02-24,9400.0,9450.0,9280.0,9350.0,7409.2158203125,22671950
2009-02-25,9630.0,9660.0,9470.0,9560.0,7575.6279296875,20927400
2009-02-26,9580.0,9860.0,9300.0,9540.0,7559.78076171875,21950050
2009-02-27,9500.0,9860.0,9410.0,9540.0,7559.78076171875,29510500
2009-03-02,9510.0,9510.0,9160.0,9240.0,7322.04931640625,24741650
2009-03-03,9090.0,9580.0,9090.0,9510.0,7536.00537109375,24954950
2009-03-04,9560.0,9810.0,9380.0,9780.0,7749.962890625,26067250
2009-03-05,9980.0,10120.0,9790.0,10060.0,7971.84375,32982600
2009-03-06,9920.0,10100.0,9880.0,10000.0,7924.29638671875,19412000
2009-03-09,10200.0,10320.0,9950.0,10300.0,8162.025390625,18225250
2009-03-10,10100.0,10360.0,10040.0,10080.0,7987.6904296875,20458750
2009-03-11,10380.0,10500.0,10260.0,10500.0,8320.5126953125,26584150
2009-03-12,10400.0,10720.0,10400.0,10720.0,8494.84765625,50741850
2009-03-13,10800.0,11000.0,10560.0,10560.0,8368.056640625,24128850
2009-03-16,10520.0,10720.0,10340.0,10460.0,8288.8134765625,14711600
2009-03-17,10560.0,10740.0,10340.0,10680.0,8463.150390625,20205900
2009-03-18,10760.0,10820.0,10540.0,10800.0,8558.240234375,16913000
2009-03-19,10940.0,10980.0,10740.0,10820.0,8574.091796875,19517500
2009-03-20,10700.0,10980.0,10700.0,10840.0,8589.939453125,17561600
2009-03-23,10840.0,11020.0,10840.0,11000.0,8716.728515625,2420900
2009-03-24,11200.0,11200.0,10960.0,11180.0,8859.365234375,24804800
2009-03-25,11000.0,11180.0,11000.0,11120.0,8811.8173828125,12749800
2009-03-26,11020.0,11420.0,10960.0,11400.0,9033.697265625,20870050
2009-03-27,11620.0,11780.0,11480.0,11680.0,9255.5810546875,28539350
2009-03-30,11620.0,11800.0,11300.0,11340.0,8986.15234375,18359700
2009-03-31,11280.0,11680.0,11260.0,11360.0,9002.0029296875,20010000
2009-04-01,11400.0,11600.0,11180.0,11400.0,9033.697265625,24952250
2009-04-02,11680.0,11820.0,11500.0,11820.0,9366.5185546875,28688300
2009-04-03,11980.0,12000.0,11680.0,11860.0,9398.21875,24722050
2009-04-06,11860.0,12260.0,11860.0,11880.0,9414.0654296875,33315050
2009-04-07,11820.0,11900.0,11660.0,11680.0,9255.5810546875,27388200
2009-04-08,11480.0,11560.0,11100.0,11140.0,8827.6689453125,31449400
2009-04-09,11220.0,11680.0,11200.0,11600.0,9192.1845703125,30887600
2009-04-10,11940.0,12060.0,11760.0,12060.0,9556.7041015625,32713800
2009-04-13,11880.0,12000.0,11640.0,11660.0,9239.7294921875,20707150
2009-04-14,11700.0,11760.0,11420.0,11500.0,9112.94140625,25554750
2009-04-15,11320.0,11700.0,11300.0,11700.0,9271.4287109375,25775000
2009-04-16,11920.0,11980.0,11600.0,11620.0,9208.0341796875,29263500
2009-04-17,11880.0,12080.0,11780.0,11940.0,9461.6123046875,40656900
2009-04-20,12000.0,12020.0,11640.0,11840.0,9382.369140625,17605900
2009-04-21,11620.0,11920.0,11560.0,11820.0,9366.5185546875,18312700
2009-04-22,11960.0,12300.0,11880.0,12180.0,9651.794921875,41166700
2009-04-23,12280.0,12640.0,12220.0,12540.0,9937.0712890625,32402300
2009-04-24,12320.0,12540.0,11800.0,11840.0,9382.369140625,45867800
2009-04-27,11840.0,11880.0,11580.0,11700.0,9271.4287109375,27196350
2009-04-28,11800.0,11800.0,11500.0,11500.0,9112.94140625,24129050
2009-04-29,11540.0,11720.0,11500.0,11720.0,9287.2724609375,16499450
2009-04-30,11900.0,12040.0,11680.0,11840.0,9382.369140625,30656900
2009-05-04,11900.0,11940.0,11560.0,11640.0,9223.8837890625,39634800
2009-05-06,11500.0,11620.0,11260.0,11300.0,8954.45703125,58004900
2009-05-07,11440.0,11460.0,11180.0,11320.0,8970.3076171875,34475350
2009-05-08,11320.0,11480.0,11260.0,11380.0,9017.8505859375,22852100
2009-05-11,11320.0,11360.0,11160.0,11260.0,8922.7568359375,32233300
2009-05-12,11260.0,11380.0,11200.0,11220.0,8891.064453125,23892300
2009-05-13,11260.0,11320.0,11140.0,11200.0,8875.212890625,29321300
2009-05-14,11120.0,11140.0,11020.0,11040.0,8748.4248046875,30779700
2009-05-15,11160.0,11240.0,11060.0,11100.0,8795.970703125,23443100
2009-05-18,11100.0,11200.0,11020.0,11120.0,8811.8173828125,22413200
2009-05-19,11340.0,11460.0,11240.0,11400.0,9033.697265625,27926800
2009-05-20,11460.0,11540.0,11400.0,11520.0,9128.794921875,21177800
2009-05-21,11400.0,11460.0,11200.0,11260.0,8922.7568359375,20055900
2009-05-22,11140.0,11200.0,11000.0,11000.0,8716.728515625,25598900
2009-05-25,10920.0,11080.0,10400.0,10900.0,8637.4833984375,28436550
2009-05-26,10900.0,10940.0,10700.0,10760.0,8526.5439453125,28037250
2009-05-27,10900.0,11020.0,10680.0,10700.0,8478.9990234375,31046950
2009-05-28,10800.0,11180.0,10720.0,11180.0,8859.365234375,33025950
2009-05-29,11140.0,11220.0,11000.0,11160.0,8843.5146484375,25342100
2009-06-01,11040.0,11160.0,10880.0,11160.0,8843.5146484375,20849600
2009-06-02,11320.0,11380.0,11100.0,11120.0,8811.8173828125,27876300
2009-06-03,11160.0,11300.0,11020.0,11040.0,8748.4248046875,19282250
2009-06-04,11140.0,11400.0,10940.0,11100.0,8795.970703125,29484950
2009-06-05,11280.0,11400.0,11100.0,11380.0,9017.8505859375,31006050
2009-06-08,11460.0,11580.0,11420.0,11500.0,9112.94140625,26815150
2009-06-09,11640.0,11660.0,11300.0,11300.0,8954.45703125,25031300
2009-06-10,11340.0,11780.0,11280.0,11740.0,9303.1279296875,38127050
2009-06-11,11740.0,11960.0,11640.0,11700.0,9271.4287109375,45518350
2009-06-12,11780.0,11820.0,11660.0,11680.0,9255.5810546875,17554250
2009-06-15,11680.0,11720.0,11420.0,11580.0,9176.3369140625,20025650
2009-06-16,11400.0,11480.0,11300.0,11300.0,8954.45703125,19584700
2009-06-17,11340.0,11580.0,11260.0,11500.0,9112.94140625,17547950
2009-06-18,11500.0,11580.0,11260.0,11300.0,8954.45703125,21151050
2009-06-19,11380.0,11420.0,11220.0,11240.0,8906.9111328125,19741650
2009-06-22,11240.0,11640.0,11200.0,11500.0,9112.94140625,24495850
2009-06-23,11420.0,11600.0,11340.0,11500.0,9112.94140625,28982750
2009-06-24,11540.0,11660.0,11480.0,11600.0,9192.1845703125,22931200
2009-06-25,11620.0,11940.0,11560.0,11760.0,9318.9716796875,31776550
2009-06-26,11920.0,12020.0,11800.0,11920.0,9445.7626953125,27645950
2009-06-29,11980.0,12160.0,11900.0,11960.0,9485.416015625,13490700
2009-06-30,12000.0,12180.0,11840.0,11840.0,9390.2451171875,20185300
2009-07-01,11880.0,12120.0,11800.0,12060.0,9564.724609375,14641400
2009-07-02,12200.0,12200.0,12000.0,12040.0,9548.8662109375,12677100
2009-07-03,11900.0,12040.0,11880.0,12020.0,9533.0029296875,11348350
2009-07-06,12200.0,12820.0,12180.0,12680.0,10056.4453125,46675200
2009-07-07,12980.0,13120.0,12860.0,13000.0,10310.2353515625,30934250
2009-07-08,12940.0,13100.0,12760.0,13100.0,10389.5458984375,26589600
2009-07-09,13100.0,13240.0,13000.0,13000.0,10310.2353515625,28213000
2009-07-10,13020.0,13120.0,12780.0,12900.0,10230.9267578125,14290050
2009-07-13,12900.0,12900.0,12400.0,12400.0,9834.3779296875,20495950
2009-07-14,12640.0,12840.0,12480.0,12680.0,10056.4453125,21014800
2009-07-15,13080.0,13400.0,13020.0,13320.0,10564.0244140625,38068700
2009-07-16,13560.0,13580.0,13360.0,13480.0,10690.923828125,22349050
2009-07-17,13480.0,13660.0,13280.0,13400.0,10627.4755859375,17033150
2009-07-20,13600.0,13940.0,13480.0,13800.0,10944.7109375,24285750
2009-07-21,13900.0,13900.0,13720.0,13840.0,10976.4365234375,19997150
2009-07-22,13800.0,13820.0,13560.0,13760.0,10912.986328125,16247900
2009-07-23,13740.0,13820.0,13500.0,13560.0,10754.373046875,23171400
2009-07-24,13560.0,13780.0,13500.0,13660.0,10833.677734375,29495650
2009-07-27,13700.0,14000.0,13660.0,13980.0,11087.4697265625,31756300
2009-07-28,13900.0,14040.0,13780.0,14000.0,11103.3310546875,19430800
2009-07-29,14000.0,14100.0,13900.0,13940.0,11055.74609375,16666750
2009-07-30,13980.0,14280.0,13880.0,14280.0,11325.3994140625,18120700
2009-07-31,14460.0,14580.0,14320.0,14480.0,11484.015625,30379200
2009-08-03,14640.0,14640.0,14260.0,14300.0,11341.2587890625,24572000
2009-08-04,14400.0,14720.0,14320.0,14500.0,11499.8798828125,26531750
2009-08-05,14520.0,14700.0,14380.0,14660.0,11626.771484375,21336400
2009-08-06,14460.0,14600.0,14280.0,14300.0,11341.2587890625,20482100
2009-08-07,14160.0,14340.0,14100.0,14320.0,11357.123046875,18601650
